agb,plot1,plot2,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101
174.9494019,2,2,0.553583,0.446417,0.385286,0.30473,0.154745,0.1,0.12,0.14,0.18,0.21,0.24,0.29,0.36,0.44,0.54,0.62,0.72,1.11,1.45,1.89,0.85,0.793487,0.82967,0.41,5.882834,0.18,2.67,0.1,0.497694,0.36,0.12,0.18,0.24,0.35,0.4,0.44,0.55,0.69,0.87,1.12,1.25,1.39,1.64,1.83,2.255,1.729169,0.646687,0.412922,0.170505,0.488886,0.26003,0.102843,0.050546,0.03799,0.033841,0.016247,0.006008,0.002829,0.000754,4617.448811,0.172676,20239,30892,34702,39102,40533,41324,42018,42425,42811,43225,43466,43738,44431,44997,46234,10.921438,1481,48464,39691.86779,42236,35,-2.630801,46975106.96,6853.838849,9654,25630,31608,37037,38863,40350,41713,42236,42648,43080,43326,43605,44317,44897,46081,2933
216.5727018,2,2,0.554686,0.445314,0.386467,0.33421,0.136479,0.1,0.12,0.13,0.17,0.2,0.22,0.27,0.33,0.41,0.52,0.59,0.68,1.21,1.6,2.2,1.07,0.87397,0.937511,0.39,7.010879,0.16,3.04,0.1,0.50125,0.33,0.12,0.17,0.23,0.33,0.38,0.44,0.56,0.71,1,1.31,1.45,1.59,1.94,2.19,2.62,2.019283,0.687082,0.469927,0.220831,0.585468,0.215945,0.065618,0.041976,0.037995,0.025944,0.015138,0.007393,0.003737,0.000785,4624.91362,0.17727,19340,30111,34814,39078,40140,40857,41636,42053,42422,42820,43052,43312,43987,44503,45392,10.443768,1461,50334,39263.67763,41869,37,-2.612459,48445413.47,6960.273951,9418,23915,30740,37373,38853,39992,41282,41870,42267,42677,42911,43182,43880,44414,45325,2912
287.6404133,2,2,0.504899,0.495101,0.335837,0.498275,0.081153,0.1,0.11,0.13,0.16,0.19,0.21,0.25,0.31,0.39,0.51,0.61,0.82,1.64,2.24,3.34,1.78,1.307662,1.216751,0.42,11.936054,0.16,6.29,0.1,0.602338,0.31,0.12,0.17,0.24,0.36,0.44,0.53,0.84,1.3,1.65,2.04,2.22,2.42,3.02,3.75,5.84,2.659538,0.948655,0.732895,0.537135,0.777255,0.087705,0.062733,0.0425,0.017655,0.006044,0.002927,0.001495,0.000382,0.001304,5960.84154,0.220341,15680,27582,32999,37971,39221,40281,41568,42141,42594,43021,43249,43516,44184,44681,45501,7.34,1908,57516,38201.37245,41803,52,-2.144765,70851201.11,8417.315553,6415,17980,26498,34784,36991,38537,40725,41803,42347,42830,43077,43345,44044,44574,45418,4028
160.3058666,2,2,0.555807,0.444193,0.387671,0.224985,0.101252,0.1,0.12,0.13,0.17,0.18,0.2,0.24,0.29,0.35,0.42,0.46,0.52,0.7,1.06,2.02,0.57,0.703175,0.906297,0.28,13.986817,0.13,3,0.1,0.39363,0.29,0.11,0.15,0.19,0.26,0.3,0.33,0.41,0.49,0.58,0.73,0.87,1.16,1.77,2.07,2.51,3.004527,0.531237,0.356746,0.127268,0.665372,0.229087,0.050353,0.013254,0.014204,0.011651,0.00918,0.00478,0.001657,0.000435,3352.450001,0.147939,21331,35551,37967,39506,39979,40412,41156,41818,42393,42865,43095,43347,43984,44472,45406,16.770891,1612,51219,40061.12322,41579,165,-3.460273,35124842.48,5926.621506,10928,27976,36564,39038,39584,40051,40873,41579,42216,42742,42984,43245,43892,44397,45345,3116
388.7233647,3,3,0.639975,0.360025,0.488034,0.739473,0.181499,0.1,0.12,0.15,0.21,0.24,0.28,0.39,0.56,0.8,1.15,1.43,1.71,2.42,2.93,3.67,1.76,1.623018,0.971663,1.19,3.853224,0.38,4.77,0.1,0.947599,0.56,0.14,0.26,0.42,0.76,0.91,1.09,1.49,1.83,2.15,2.48,2.67,2.845,3.29,3.61,4.11,1.299556,1.321256,0.920747,0.847775,0.500858,0.17462,0.088541,0.076111,0.061967,0.045521,0.030126,0.016405,0.005044,0.000807,9050.723279,0.323719,10812,20040,25511,31990,35101,37290,39441,40611,41605,42358,42664,42981,43746,44347,45379,3.405287,4151,48373,33932.94647,39143,6,-1.1884,120664658.1,10984.74661,2815,10193,16164,24544,27594,30280,36058,39143,40574,41754,42230,42620,43477,44113,45179,7563
260.4903211,2,2,0.514403,0.485597,0.345097,0.44856,0.116729,0.1,0.11,0.12,0.15,0.16,0.18,0.22,0.27,0.35,0.47,0.6,0.93,1.54,1.87,2.44,1.37,1.031923,1.094575,0.44,5.530684,0.14,3.88,0.1,0.541234,0.27,0.11,0.15,0.21,0.33,0.4,0.5,0.91,1.25,1.47,1.67,1.77,1.89,2.21,2.45,3.12,1.781767,0.802432,0.592421,0.350963,0.703551,0.08769,0.053574,0.069103,0.048274,0.024783,0.009096,0.002373,0.001002,0.000554,6848.494498,0.254601,13570,24112,29921,35902,37207,38260,39566,40600,41523,42221,42524,42818,43460,44004,44985,5.513595,3008,47710,36149.06082,39751,4,-1.755519,84706046.38,9203.588777,4813,14571,21801,30908,34070,36054,38396,39751,40863,41839,42227,42578,43306,43841,44856,5317
169.4575223,2,2,0.525398,0.474602,0.356038,0.309586,0.101342,0.1,0.11,0.13,0.16,0.17,0.19,0.24,0.29,0.35,0.44,0.5,0.59,1.09,1.51,2.25,1.08,0.848186,1.015086,0.33,9.454766,0.14,3.57,0.1,0.451658,0.29,0.11,0.15,0.2,0.29,0.33,0.38,0.48,0.65,0.95,1.27,1.41,1.56,1.98,2.31,2.885,2.420536,0.643577,0.458471,0.210196,0.707475,0.152757,0.047538,0.039436,0.02628,0.014964,0.006829,0.003113,0.001172,0.000402,5137.749234,0.201426,16684,29447,35249,38543,39339,39976,41022,41847,42490,43033,43308,43602,44277,44751,45737,9.137902,2110,47771,38724.12152,41395,21,-2.454469,60840414.03,7800.02654,6912,19860,28992,36716,38211,39097,40378,41395,42192,42818,43117,43431,44151,44658,45642,3969
269.0033309,2,2,0.581724,0.418276,0.416391,0.643336,0.125389,0.1,0.12,0.14,0.19,0.23,0.28,0.38,0.49,0.63,0.81,0.98,1.38,2.21,2.71,3.64,1.84,1.510849,1.043321,0.75,5.667136,0.3,5.85,0.1,0.820989,0.49,0.12,0.24,0.37,0.58,0.68,0.79,1.19,1.67,2.05,2.365,2.52,2.71,3.17,3.65,4.695,1.731866,1.186469,0.856555,0.733686,0.631873,0.15365,0.068458,0.067035,0.046571,0.020685,0.007729,0.00238,0.0013,0.000294,7400.664444,0.266166,12946,23849,29182,34661,36497,38132,40060,41403,42209,42717,42959,43225,43969,44530,45452,4.863839,3268,47540,36069.06512,40181,56,-1.579915,92167102.52,9600.369916,4900,13728,21268,29826,32402,34570,38113,40181,41621,42415,42702,42990,43756,44365,45319,6462
184.7464061,2,2,0.535531,0.464469,0.366347,0.801277,0.162812,0.1,0.12,0.14,0.2,0.23,0.27,0.34,0.41,0.53,0.99,1.4,1.73,2.53,3.12,4.06,2.02,1.709128,1.102704,1.17,4.388322,0.25,5.06,0.1,0.907548,0.41,0.13,0.25,0.36,0.59,0.9,1.27,1.69,2.02,2.37,2.75,2.92,3.12,3.65,4.045,4.48,1.514903,1.350984,1.000757,1.001515,0.629737,0.081555,0.065947,0.074076,0.053976,0.041856,0.027017,0.015903,0.008661,0.001271,7972.554704,0.285295,12382,23024,28524,33798,35517,36995,39869,41801,42619,43267,43579,43886,44510,44952,45847,4.343272,4267,49203,35689.4209,39774,1,-1.420999,103673329.4,10182.01009,3995,12530,20004,28742,31318,33417,36675,39775,41919,42821,43201,43583,44336,44805,45722,8062
134.8124098,2,2,0.479236,0.520764,0.311695,0.526735,0.080676,0.1,0.11,0.11,0.13,0.14,0.15,0.17,0.2,0.24,0.34,0.5,0.99,1.65,2.06,3.3,1.63,1.233938,1.33985,0.36,9.23955,0.08,5.54,0.1,0.53888,0.2,0.11,0.13,0.17,0.29,0.44,0.82,1.22,1.47,1.71,1.94,2.07,2.23,2.845,3.955,4.565,2.3368,0.900945,0.722019,0.521311,0.768003,0.060001,0.083268,0.055661,0.018451,0.00518,0.003052,0.00448,0.001512,0.000364,7147.595504,0.261668,12978,23920,29876,36283,37727,38718,40071,41088,41907,42548,42848,43147,43965,44630,45598,5.229899,2897,49503,36363.47587,40233,3,-1.706588,90538499.7,9515.17208,5030,13694,21399,30644,34064,36343,38804,40233,41329,42209,42546,42892,43732,44432,45464,5121
156.2358716,2,2,0.525381,0.474619,0.356021,0.767293,0.097549,0.1,0.11,0.11,0.13,0.14,0.15,0.18,0.22,0.28,0.46,0.8,1.21,2.05,3.46,5.04,2.83,1.840748,1.505215,0.66,8.729743,0.1,6.55,0.1,0.729193,0.22,0.11,0.15,0.22,0.58,0.98,1.24,1.62,2,2.7,3.49,3.81,4.15,4.835,5.325,5.915,2.430698,1.317738,1.097593,1.20471,0.743779,0.080361,0.074628,0.028246,0.018892,0.019804,0.015426,0.011882,0.005733,0.001251,8299.496729,0.307246,10733,20378,26478,34197,36036,37071,38616,39628,40494,41324,41723,42127,43002,43702,45146,3.859995,3564,49148,33996.20257,38525,17,-1.366568,109101979.6,10445.18931,3873,10318,16462,25650,29533,32918,36747,38525,39704,40717,41214,41702,42727,43442,44891,5687
74.81918479,1,1,0.224056,0.775944,0.121187,0.609688,0.146381,0.1,0.1,0.11,0.12,0.13,0.14,0.18,0.27,0.7,1.07,1.18,1.32,1.74,2.1,2.9,0.93,1.232826,1.02889,1.05,3.960171,0.17,4.19,0.1,0.6987,0.27,0.1,0.14,0.26,0.87,0.99,1.07,1.22,1.38,1.57,1.79,1.92,2.055,2.41,2.885,3.55,1.209658,1.002485,0.718885,0.516796,0.570884,0.072544,0.159144,0.097266,0.055379,0.025641,0.010313,0.00558,0.002402,0.000848,8061.959974,0.321055,9773,18754,24080,30080,31948,33159,35080,36472,37793,39103,39864,40771,42579,43355,44637,3.365502,5163,49645,31497.83676,34722,1,-1.07418,102263665.7,10112.54991,3735,9567,15281,23332,26288,28896,32529,34722,36368,37942,38770,39577,42009,43027,44401,7916
116.1204135,1,1,0.323915,0.676085,0.186998,0.474031,0.099982,0.1,0.1,0.11,0.12,0.12,0.13,0.15,0.17,0.22,0.37,0.64,0.98,1.45,1.81,2.69,1.27,1.041124,1.247983,0.52,6.248758,0.06,4.04,0.1,0.493928,0.17,0.1,0.12,0.15,0.29,0.5,0.79,1.08,1.26,1.44,1.67,1.77,1.91,2.44,2.775,3.355,1.899973,0.789893,0.616414,0.379966,0.729595,0.054227,0.084491,0.064172,0.037723,0.01316,0.010374,0.004287,0.0015,0.000429,6837.076632,0.268875,12070,23166,29608,34599,35610,36352,37660,38760,39750,40869,41493,42105,43123,43857,45133,5.173526,3531,47760,34758.57124,37788,32,-1.656979,87342075.03,9345.69821,4463,12326,19775,30266,33032,34643,36404,37788,38972,40129,40778,41528,42848,43605,44973,5883
90.50594112,1,1,0.349995,0.650005,0.205792,0.871435,0.108326,0.1,0.1,0.11,0.12,0.12,0.13,0.15,0.18,0.26,0.97,1.22,1.47,2.28,3.58,5.13,2.745,1.956612,1.437884,1.1,7.604879,0.07,6.74,0.1,0.819282,0.18,0.11,0.14,0.24,1.1,1.26,1.41,1.78,2.12,2.54,3.42,4.005,4.43,4.94,5.335,6.305,2.159162,1.434917,1.178033,1.387762,0.674898,0.11794,0.087265,0.049539,0.017128,0.013215,0.017423,0.016353,0.00395,0.002252,8572.587417,0.329371,9744,18617,24129,31012,33387,34879,36638,37873,38880,39778,40262,40854,42334,43268,44660,3.33381,4527,48373,31999.83669,36306,23,-1.146259,111087938.6,10539.82631,2934,9040,14716,22908,26210,29154,33998,36307,37801,39005,39546,40137,41778,42913,44442,6875
0.239304629,2,2,0.588207,0.411793,0.423853,0.067041,0.034092,0.1,0.11,0.12,0.13,0.14,0.14,0.15,0.16,0.17,0.18,0.19,0.19,0.21,0.23,1.64,0.07,0.482649,1.146117,0.05,61.102229,0.03,2.77,0.1,0.191026,0.16,0.1,0.11,0.13,0.14,0.15,0.15,0.17,0.18,0.19,0.21,0.22,0.24,1.67,2.02,2.405,7.431903,0.29056,0.218938,0.047934,0.979253,0.001267,0.001239,0.001633,0.003097,0.004645,0.003997,0.002759,0.001717,0.000366,2469.158165,0.114761,24746,27296,28191,29305,29718,30088,30788,31469,32211,33077,33570,34145,35714,37010,39824,15.293076,1876,45328,31280.71126,31197,74,-1.758831,12886709.6,3589.806346,19428,26880,27893,29036,29462,29835,30522,31197,31902,32751,33253,33816,35358,36638,39490,3852
14.69617098,3,3,0.629093,0.370907,0.473808,0.120378,0.053976,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.2,0.21,0.23,0.31,0.53,1.66,0.45,0.518742,1.100527,0.07,26.302103,0.03,2.59,0.1,0.2344,0.17,0.1,0.12,0.13,0.15,0.16,0.17,0.19,0.21,0.26,0.4,0.61,1.06,1.57,1.78,2.12,4.655571,0.348552,0.257964,0.066545,0.915369,0.038981,0.007727,0.008047,0.009573,0.008146,0.00758,0.003248,0.001255,0.000049,3764.637328,0.148308,24648,28893,30099,31434,32002,32548,33642,34868,36281,37673,38422,39303,41077,42897,44355,8.946723,3037,47513,34425.25345,34177,147,-1.2602,26066698.65,5105.555665,14975,27887,29601,31012,31520,32041,33064,34177,35502,37017,37763,38629,40591,42274,44248,6420
62.58463552,2,2,0.548541,0.451459,0.37992,0.166191,0.069164,0.1,0.1,0.11,0.12,0.12,0.13,0.14,0.15,0.16,0.18,0.2,0.22,0.41,1.06,1.54,0.96,0.546628,1.197247,0.08,13.189433,0.03,2.22,0.1,0.246627,0.15,0.1,0.11,0.12,0.14,0.15,0.16,0.19,0.24,0.54,0.995,1.11,1.22,1.46,1.6,1.835,3.25622,0.384722,0.295273,0.087186,0.879706,0.031634,0.012991,0.014819,0.021427,0.019009,0.012569,0.005905,0.001743,0.000169,3877.280967,0.151552,22958,31596,33081,34506,35075,35592,36606,37562,38927,40625,41714,42710,43770,44412,45595,10.903413,2942,47940,37071.50471,37053,99,-1.937569,31564759.41,5618.252344,13274,29778,32337,34006,34575,35108,36105,37053,38138,39842,40799,42043,43573,44252,45479,6639
98.86132747,3,3,0.633268,0.366732,0.479217,0.300488,0.105027,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.18,0.21,0.27,0.34,0.48,1.07,1.41,1.86,1.14,0.741953,1.135841,0.2,6.829715,0.05,2.68,0.1,0.370968,0.18,0.11,0.13,0.15,0.19,0.22,0.27,0.48,0.82,1.05,1.26,1.36,1.46,1.69,1.89,2.19,2.136077,0.561394,0.421361,0.177545,0.759722,0.065829,0.039932,0.04543,0.036916,0.028912,0.014567,0.006762,0.001663,0.000266,4550.866235,0.173597,19863,31279,34280,36703,37472,38282,39781,40911,42016,43050,43411,43699,44322,44795,45818,10.556224,3150,48674,38626.72247,40290,10,-2.41829,44963265.93,6705.465377,9541,25682,32053,35674,36611,37342,38977,40290,41453,42671,43157,43536,44218,44679,45718,5939
102.611759,2,2,0.417408,0.582592,0.258099,0.468969,0.109304,0.1,0.1,0.11,0.12,0.12,0.13,0.14,0.17,0.27,0.66,0.84,1.04,1.43,1.69,2.18,0.93,0.975338,1.119412,0.72,5.004836,0.07,3.87,0.1,0.512077,0.17,0.1,0.12,0.15,0.43,0.67,0.8,1.02,1.18,1.35,1.52,1.6,1.68,1.91,2.22,3.26,1.533131,0.768642,0.573225,0.328587,0.665187,0.089069,0.100106,0.080435,0.047446,0.01067,0.003054,0.001833,0.00167,0.000489,5699.793272,0.225588,14905,26935,32708,35619,36375,36967,38145,39691,41165,42571,43052,43405,44141,44759,46040,6.942561,3760,49281,36773.23133,38538,17,-1.935514,68816881.04,8295.594074,5912,17131,25789,33982,35163,35994,37218,38538,40175,41846,42591,43127,43947,44580,45885,6677
31.755088,1,1,0.395706,0.604294,0.240627,0.198668,0.048412,0.1,0.1,0.1,0.11,0.11,0.11,0.12,0.13,0.14,0.16,0.17,0.2,0.47,1.07,2,1.24,0.670738,1.465234,0.06,18.584018,0.02,3.19,0.1,0.249594,0.13,0.1,0.1,0.11,0.13,0.13,0.14,0.19,0.385,0.82,1.17,1.37,1.54,1.98,2.295,2.745,3.804132,0.442767,0.365713,0.133746,0.891194,0.031933,0.023828,0.018074,0.013575,0.009807,0.006362,0.00308,0.001702,0.000446,3392.657927,0.15459,20011,32999,34488,35817,36261,36642,37307,37990,38909,39957,40458,41047,42912,43783,44771,14.441604,2101,48597,37125.99485,37666,94,-2.856277,32939689.77,5739.310915,10041,27191,33671,35372,35889,36304,36992,37666,38469,39551,40115,40691,42553,43619,44639,4197
113.7364846,1,1,0.305994,0.694006,0.1745,0.137466,0.064607,0.1,0.1,0.11,0.11,0.12,0.12,0.13,0.15,0.16,0.18,0.2,0.22,0.35,0.87,1.39,0.79,0.484559,1.114533,0.08,16.22405,0.04,2.07,0.1,0.227276,0.15,0.1,0.11,0.12,0.13,0.14,0.15,0.18,0.23,0.32,0.725,0.93,1.07,1.3,1.47,1.76,3.586225,0.340321,0.253307,0.064164,0.878558,0.047591,0.012695,0.012173,0.015941,0.016579,0.009565,0.005043,0.001043,0.000812,3343.173381,0.142723,23187,36078,38002,40104,40682,41218,42053,42722,43256,43620,43783,43950,44413,44804,45669,18.909003,1475,48092,40794.69109,42498,121,-3.664904,33899516.49,5822.329129,11662,30734,36955,39488,40222,40790,41743,42498,43103,43533,43714,43886,44362,44741,45596,3101
7.505159807,2,2,0.4291,0.5709,0.267784,0.083018,0.443293,0.1,0.18,0.55,0.6,0.62,0.63,0.64,0.66,0.68,0.69,0.7,0.71,0.75,0.78,0.86,0.08,0.660828,0.220233,0.08,9.826641,0.04,1.31,0.1,0.636384,0.66,0.19,0.55,0.59,0.62,0.63,0.64,0.66,0.67,0.69,0.7,0.71,0.72,0.76,0.79,0.88,-2.414506,0.651634,0.140153,0.019643,0.05466,0.002182,0.002534,0.098268,0.60126,0.222512,0.016824,0.001654,0.000035,0.000035,1045.617115,0.035882,37894,39807,40595,41296,41529,41726,42051,42333,42606,42891,43059,43245,43783,44263,45225,55.84561,768,48610,42163.25162,42298,5195,-3.255663,2288840.673,1512.891494,37661,39696,40521,41243,41481,41682,42011,42298,42576,42857,43023,43211,43746,44224,45167,1530
3.079397393,2,2,0.419645,0.580355,0.259937,0.082992,0.328936,0.11,0.44,0.62,0.67,0.68,0.69,0.71,0.72,0.74,0.75,0.76,0.78,0.81,0.86,1.08,0.08,0.736514,0.212183,0.08,12.306423,0.04,1.95,0.1,0.708532,0.72,0.34,0.62,0.65,0.68,0.69,0.7,0.72,0.73,0.75,0.76,0.77,0.79,0.83,0.9,1.2,-1.239629,0.724306,0.150338,0.022602,0.038492,0.013587,0.10767,0.774479,0.051227,0.009614,0.002909,0.000922,0.000816,0.000248,2529.331276,0.084872,30476,32410,33494,35049,35658,36213,37189,38030,38786,39505,39901,40324,41455,42311,43442,7.057573,2153,46304,37440.03796,37778,2465,-0.843282,10097245.17,3177.616272,30138,32120,33209,34704,35332,35875,36880,37778,38565,39296,39704,40131,41276,42170,43369,4243
31.7120035,2,2,0.455719,0.544281,0.290595,0.177522,0.163325,0.11,0.14,0.24,0.54,0.58,0.6,0.63,0.66,0.69,0.72,0.74,0.76,0.85,1.06,2.14,0.17,0.831835,0.484817,0.16,16.230357,0.08,3.54,0.1,0.661839,0.66,0.14,0.47,0.55,0.61,0.63,0.64,0.67,0.69,0.73,0.77,0.8,0.84,1.26,1.92,2.66,2.459654,0.73552,0.320871,0.102958,0.141104,0.701623,0.112806,0.01738,0.010505,0.007082,0.005577,0.002892,0.000649,0.000354,3119.886113,0.131001,23903,35073,37249,39576,40467,41032,41670,42059,42393,42719,42890,43079,43612,44087,45090,19.693082,1136,51202,40305.84202,41941,295,-3.673852,27879497.97,5280.103973,13624,31519,36099,38845,39795,40629,41480,41941,42302,42640,42816,43014,43544,44020,45034,2423
114.7541017,2,2,0.529784,0.470216,0.360473,0.473608,0.204952,0.11,0.14,0.24,0.59,0.63,0.65,0.69,0.72,0.77,0.88,1.04,1.33,1.92,2.36,3.16,1.27,1.346337,0.696365,0.41,5.522368,0.14,4.17,0.1,0.934154,0.72,0.17,0.56,0.63,0.68,0.71,0.73,0.81,1.05,1.49,1.81,1.98,2.16,2.65,3.02,3.525,1.595938,1.138337,0.650512,0.423166,0.150396,0.567447,0.080777,0.070635,0.058185,0.036115,0.019651,0.011736,0.004288,0.000742,6803.914758,0.249708,13595,24013,28992,33531,35211,36671,38941,40327,41213,41846,42103,42355,42956,43427,44660,5.106773,3393,50444,35523.37242,39144,94,-1.591751,78684937.55,8870.453063,5923,15253,22511,29971,32023,33734,36823,39144,40589,41498,41840,42144,42793,43291,44491,6892
88.32145521,2,2,0.569588,0.430412,0.402727,0.669416,0.17393,0.1,0.13,0.21,0.69,0.72,0.73,0.76,0.81,1.04,1.42,1.6,1.79,2.37,3,4.33,1.635,1.775345,0.737628,0.88,6.128625,0.32,6.4,0.1,1.195761,0.81,0.19,0.69,0.72,0.78,0.82,0.93,1.34,1.63,1.91,2.24,2.455,2.72,3.51,4.16,5.065,1.595911,1.485871,0.882026,0.77797,0.284105,0.397181,0.16101,0.083213,0.035807,0.020012,0.012007,0.004745,0.00127,0.000623,8704.067378,0.348958,8838,16631,21592,27720,30066,31852,34505,36208,37517,38564,39077,39581,40868,41773,43536,2.782379,5828,49205,29907.94248,33635,19,-0.895785,108923203.4,10436.62797,3174,8552,13292,20237,23096,25614,30241,33636,35874,37527,38203,38857,40294,41370,43012,9011
86.119443,2,2,0.499698,0.500302,0.330844,0.164867,0.210449,0.11,0.15,0.42,0.6,0.63,0.64,0.67,0.69,0.71,0.74,0.75,0.77,0.87,1.25,1.98,0.14,0.843377,0.434442,0.12,10.976951,0.06,2.97,0.1,0.703987,0.69,0.16,0.53,0.6,0.65,0.66,0.67,0.7,0.72,0.74,0.77,0.8,0.85,1.43,1.82,2.26,1.867893,0.767553,0.305841,0.093539,0.094258,0.32157,0.508194,0.025574,0.016822,0.016791,0.010801,0.005028,0.000714,0.000217,3736.413836,0.159141,20010,32877,36536,38832,39419,39864,40626,41276,41842,42330,42557,42798,43324,43735,44581,14.070085,1646,46877,39195.41412,41008,14,-3.131089,38907425.35,6237.581691,10078,25684,34092,38068,38868,39441,40303,41008,41644,42191,42439,42692,43255,43675,44498,3138
32.98478637,3,3,0.686086,0.313914,0.553509,0.107794,0.331466,0.12,0.3,0.39,0.46,0.48,0.5,0.53,0.56,0.58,0.62,0.64,0.66,0.72,0.77,0.95,0.16,0.591087,0.268645,0.16,5.048266,0.08,1.47,0.1,0.554108,0.56,0.25,0.39,0.44,0.5,0.51,0.53,0.56,0.58,0.61,0.65,0.67,0.69,0.75,0.83,1.03,-0.136378,0.573755,0.148858,0.022159,0.035078,0.056427,0.256835,0.417202,0.18902,0.033252,0.007969,0.003138,0.000946,0.000133,1174.993928,0.043987,35699,38851,40763,41987,42221,42398,42660,42877,43098,43325,43449,43587,44011,44404,45228,32.495854,616,48703,42459.48854,42850,1635,-3.259084,3488140.186,1867.656335,35386,38448,40463,41913,42170,42352,42628,42850,43071,43299,43425,43563,43983,44373,45196,1228
1.432637645,3,3,0.702312,0.297688,0.578863,0.087089,0.356667,0.12,0.45,0.51,0.56,0.58,0.6,0.62,0.65,0.67,0.69,0.71,0.72,0.76,0.8,0.9,0.12,0.656999,0.198054,0.13,7.929115,0.06,1.6,0.1,0.635,0.65,0.4,0.49,0.54,0.59,0.6,0.62,0.64,0.66,0.68,0.71,0.72,0.74,0.78,0.82,0.93,-1.300558,0.647335,0.125765,0.015817,0.023467,0.010428,0.147215,0.556746,0.24221,0.018199,0.001501,0.000125,0.000063,0.000047,836.348752,0.029895,39748,41369,41885,42364,42521,42658,42893,43114,43343,43596,43742,43924,44438,44905,45740,113.187297,610,49984,43065.83268,43094,5210,-5.233884,1657498.337,1287.438673,39580,41306,41851,42338,42498,42634,42872,43094,43323,43571,43718,43896,44409,44872,45712,1221
2.628640653,3,3,0.723484,0.276516,0.614108,0.276064,0.195554,0.11,0.17,0.27,0.41,0.47,0.53,0.61,0.67,0.74,0.81,0.84,0.89,1.12,1.45,2.36,0.44,0.94892,0.575637,0.37,8.472402,0.18,3.24,0.1,0.71404,0.67,0.18,0.36,0.47,0.59,0.63,0.67,0.73,0.8,0.86,0.97,1.07,1.19,1.85,2.25,2.66,1.850522,0.823891,0.411028,0.168944,0.200354,0.383738,0.294383,0.063938,0.0177,0.014346,0.013073,0.009145,0.003121,0.000202,2147.226098,0.084347,32955,37009,38595,40355,41027,41548,42226,42637,42944,43237,43391,43570,44144,44680,45626,34.610004,1053,48140,41574.5484,42557,246,-4.39674,12296808.05,3506.680488,27273,36380,38142,39993,40710,41297,42089,42557,42884,43188,43341,43524,44079,44623,45581,2364
155.7191437,4,3,0.875667,0.124333,0.995956,0.713128,0.241427,0.11,0.34,0.55,0.62,0.64,0.66,0.71,0.78,1.06,1.59,1.81,2.03,2.57,2.93,3.62,1.75,1.736082,0.688789,1.17,3.325564,0.24,4.8,0.1,1.234706,0.78,0.46,0.59,0.64,0.73,0.8,0.97,1.51,1.84,2.12,2.41,2.55,2.7,3.11,3.43,4.03,1.091108,1.499255,0.850452,0.723268,0.120723,0.4766,0.086068,0.106863,0.090458,0.068646,0.032297,0.013591,0.00376,0.000993,8365.003091,0.333109,9399,17848,23191,29609,31646,33126,35133,36477,37631,38881,39475,40085,41585,42651,44253,3.168566,5094,49515,30921.83638,34705,3,-1.050629,106097206.2,10300.34981,3295,9011,14044,21981,25139,27939,32186,34705,36348,37732,38515,39280,40939,42197,43879,7829
180.3228005,3,3,0.733329,0.266671,0.631427,0.530045,0.139373,0.11,0.22,0.37,0.52,0.56,0.6,0.66,0.71,0.76,0.83,0.87,0.96,2.11,3.08,4.39,2.04,1.658552,0.895524,0.31,9.81774,0.15,6.22,0.1,0.952963,0.71,0.26,0.46,0.56,0.67,0.7,0.73,0.8,0.91,1.43,2.37,2.74,3.11,3.9,4.39,5.17,2.598164,1.279231,0.853401,0.728293,0.504938,0.358563,0.025638,0.036509,0.027926,0.02117,0.015148,0.007329,0.002343,0.000436,6515.646756,0.248539,13477,24937,32705,37686,38612,39309,40290,41085,41798,42373,42631,42879,43451,43929,45009,6.297185,2279,47999,36938.93061,40502,1,-2.002133,84286246.91,9180.754158,4845,14221,22180,34358,36812,37931,39501,40502,41376,42100,42409,42702,43319,43804,44864,4019
120.8475997,3,3,0.653565,0.346435,0.506416,0.217251,0.165388,0.11,0.16,0.36,0.5,0.55,0.58,0.64,0.69,0.72,0.77,0.8,0.85,1.01,1.24,2.14,0.3,0.888055,0.492839,0.25,12.529384,0.13,3.77,0.1,0.706973,0.69,0.17,0.44,0.52,0.61,0.64,0.67,0.71,0.74,0.8,0.89,0.94,1.01,1.47,1.96,2.74,2.116608,0.788168,0.348424,0.121399,0.161279,0.625196,0.160172,0.022464,0.015147,0.009085,0.003898,0.001833,0.00071,0.000198,3474.173274,0.153785,20451,34799,37442,39284,39857,40283,41001,41593,42046,42437,42631,42829,43311,43733,44737,16.188838,1398,48123,39605.85185,41384,134,-3.43715,37097871.04,6090.802168,10123,26700,35971,38639,39363,39914,40712,41384,41915,42344,42542,42749,43250,43667,44656,2774
